Tweet;Created at;User;ID;Reply to;Text;Hashtags;Cyberbullying;Strength;Hate Speech;Topic
5137;13.11.18 07:20;PopMobPDX;1,06E+18;NA;Some excellent praxis from bazookajoe111!! Join us Nov. with!!! SURVIVORSAREEVERYWHERE Push back< DX>;SURVIVORSAREEVERYWHERE, PushBackPDX;0;0;0;0
8264;11.11.18 09:45;Hlth_Literacy;1,06E+18;NA;Book- Farming While Black: Soul Fire Farms Practical Guide to Liberation on the Land HT;NA;0;0;0;0
8374;11.11.18 06:42;hanjangho76;1,06E+18;NA;The Bible Belt just does get it? Black Lives Matter;BibleBelt, BlackLivesMatter;0;0;0;0
4937;13.11.18 10:31;SafeguardingSGE;1,06E+18;NA;To celebrate Anti-Bullying Week, we are offering 15% off our paid-for membership packages. Find out more at;NA;0;0;0;0
4117;13.11.18 17:51;romine_tt;1,06E+18;NA;ENOUGH ALREADY!!! Black Lives Matter Black securithank you guard subdued gunman and gets killed by police;BlackLivesMatter;0;0;0;0
6289;12.11.18 18:57;gamefreepls;1,06E+18;abitofbrittUS;You know what? In my location, when a women displays interest in a male, then later finds out he is;NA;0;0;0;0
6252;12.11.18 19:12;BullyKingMag;1,06E+18;NA;American Bully puts herself in time-out americanbullyworld americanbullypocket;timeout, americanbullyworld, americanbullypocket;0;0;0;0
9052;10.11.18 15:59;Oculogyration;1,06E+18;NA;wwf is going on with lying Amber buyer! Where is her Toxicology Report? Notice how that has completely disappeared from;AmberGuyger, Toxicology;1;2;0;CHA
6178;12.11.18 19:48;NTStrong57;1,06E+18;NA;What else do you need to hear/read to understand? Black Lives Matter;BlackLivesMatter;0;0;0;0
4665;13.11.18 14:07;redostoneage;1,06E+18;NA;The real reason black liberals hate Trump NAACP bet Black Twitter exit BLM;NAACP, bet, BlackTwitter, BLEXIT, BLM;0;0;0;0
6744;12.11.18 15:09;fanitullen;1,06E+18;NA;Abstract submitted for Fingers crossed! WABF2019 bullying;WABF, bullying;0;0;0;0
8603;11.11.18 00:06;QuincyBob2015;1,06E+18;NA;blacklivesmatter agree?;blacklivesmatter;0;0;0;0
5747;12.11.18 23:35;AusHealthReform;1,06E+18;NA;The Price of Fear: estimating the financial bebecauset of bullying and harassment to the NHS in England. What might be the hu;bullying, harassment, NHS;0;0;0;0
6192;12.11.18 19:44;poppypride1;1,06E+18;NA;Make time to speak to your children about Bullying It is p. NOT ok NOT apart of growing up Anti Bullying Week;Bullying, AntiBullyingWeek;0;0;0;0
5334;13.11.18 04:17;Kinkajou5123;1,06E+18;suztexfrance;Is` public hanging d' a common thing to say in miss? If so I mm very happy I don';NA;0;0;0;0
7320;12.11.18 07:27;msthurman0561;1,06E+18;NA;Overtime: Bob Woodward, Sarah Silverman, Katthank you Kay, Cornell Belcher, Bre p. mama Resist;MAGA, Resist;0;0;0;0
8214;11.11.18 11:23;superfluonec;1,06E+18;NA;My lovely boss frenchbulldog frenchbulldogs bully franchise bostonterrier bostonterrierlove boxer carling;frenchbulldog, frenchbulldogs, bully, frenchies, bostonterrier, bostonterrierlove, boxer, carlino;0;0;0;0
7825;11.11.18 20:13;katleensyd20;1,06E+18;Antoine71284847;I know Bully fear! So do I!;Bully, fear;0;0;0;0
6509;12.11.18 17:12;FYAonroad;1,06E+18;NA;Bystander behaviour aids bullying. Sometimes all it takes is a smile and a chat to help. This film was created in;bullying;0;0;0;0
8435;11.11.18 04:25;NolanHack;1,06E+18;NA;Why have n't we rioted today? Black Lives Matter Native People Are Still Here;BlackLivesMatter, NativePeopleAreStillHere;0;0;0;0
9050;10.11.18 15:59;freshfrmtha404;1,06E+18;NA;i eve got chills, i eve got anger blacklivesmatter;blacklivesmatter;0;0;0;0
6443;12.11.18 17:43;Place2Be;1,06E+18;NA;Are you looking for a new way to talk about bullying with your class this Anti Bullying Week- and some resources t;bullying, AntiBullyingWeek;0;0;0;0
8396;11.11.18 05:48;NaomiCharis;1,06E+18;NA;Just read it. you are a national hero. Thank you for choosing to do the work! journalism racism;journalism, racism;0;0;0;0
7309;12.11.18 07:44;luvwithout_fear;1,06E+18;NA;from stolenlegacy_ancient_kemet_- Deep!!! Uncut raw Real knowledge. Wake the hell up PREACH!!!!;NA;0;0;0;0
4925;13.11.18 10:40;Aabsofsteel;1,06E+18;NA;"A good guy with a gun stopped a bad guy with a gun p. Then the police shot& amp; killed that good guy. I wo n't say it is";NA;0;0;0;0
6441;12.11.18 17:44;hanjangho76;1,06E+18;NA;Here comes the story of a King. Black Lives Matter;BlackLivesMatter;0;0;0;0
5051;13.11.18 08:28;RenOC28;1,06E+18;NA;Bullying: Children point finger at adults. What kind of role model do you want to be? bullying is pervasive and i;bullying;0;0;0;0
6722;12.11.18 15:23;Leeser58;1,06E+18;NA;While the American People Sleep, The Muslims are Making Their Move for Government Positions! Sons of Liberthank you media;NA;1;3;1;REL
5730;12.11.18 23:45;SaraParker411;1,06E+18;NA;Armed securithank you guard takes down mass shooter then police officer shoots, kills him outside south Chicago bar;Chicago;0;0;0;0
6963;12.11.18 12:37;Texas_Fire;1,06E+18;Imamofpeace;"They are all fokin nuts p. and do n't call them` radicalism d'; that is too brother a term. Just call them`";NA;1;2;0;CHA POL
8288;11.11.18 09:02;MsMiniTroll;1,06E+18;NA;Q: What are three things you cant give a baby POC? A: VD, crabs or HIV. 74% born with em. take Knee;POC, VD, crabs, HIV, TakeaKnee;0;0;0;0
5275;13.11.18 05:02;cultrsaveslives;1,06E+18;NA;Ferguson Activists Are Being Lynched One By One And Nobody Is Talking About It Black Lives Matter;BlackLivesMatter;0;0;0;0
5922;12.11.18 21:48;Eli2a3ethGeorge;1,06E+18;NA;Please sign petition to ensure victims of Windrushscandal get fair compensation and not a pound shop scheme Black Lives Matte;Windrushscandal;0;0;0;0
4819;13.11.18 12:32;Suspended_Acct;1,06E+18;NA;A black securithank you guard caught a shooting suspect. POLICE arrivedand shot and MURDERED the guar< d:>;POLICE, MURDERED;0;0;0;0
7794;11.11.18 20:53;thevillagedoula;1,06E+18;NA;This Sunday at 11 join Our work is rooted in showing up for racial justice and acting in alliance with and o;NA;0;0;0;0
5019;13.11.18 08:56;AbsolutLIBRA;1,06E+18;NA;"Minneapolis cops shoot& amp; kill Travis Jordan after his friend called 911& amp; told them to do a wellness check on Travis.";TravisJordan;0;0;0;0
6208;12.11.18 19:35;zanesmall123;1,06E+18;NA;This week has been running a series called Stand strong exploring issues around bullying and what is b;StandStrongNZ, bullying;0;0;0;0
8465;11.11.18 03:14;BaiJeffrey;1,06E+18;NA;You eve Got the Power to beat bullying i- and help thousands of others do the same! Sign up and tell us and;bullying;0;0;0;0
7418;12.11.18 04:30;Ecurb_Tnek;1,06E+18;Eagles;Good job eagles, trade for a top rideout and than lose to one of the worst teams in the NFC!!!;NA;1;1;0;SPO
8180;11.11.18 12:42;starlessred1;1,06E+18;NA;the fact that someone got fucking LYNCHED in their own backyard in 2018 is so sad and fucking disgusting my heart goes out to;NA;0;0;0;0
8953;10.11.18 17:18;Z1Charles;1,06E+18;IlhanMN;Ban Islam Ban Sharia Law Islam Dangerous Mohammad was a pervert drunk ass war lord.;BanIslam, BanShariaLaw, IslamIsDangerous;1;3;1;REL
6422;12.11.18 17:52;Seajay603;1,06E+18;NA;Really? REALLY? SUCH a freaking hypocrite! Worst President Ever Unfit For Office Traitortru;WorstPresidentEver, UnfitForOffice;1;2;0;POL CHA
7228;12.11.18 09:01;KICfm;1,06E+18;NA;Commission kick to work with your students at your School or College delivering innovative digital sessions around;students, School, College;0;0;0;0
5474;13.11.18 02:22;AshAgony;1,06E+18;NA;Peoples Monday ran up in the Bryant Park Grill in nec to tell its affluent patrons the facts about shuker Ali Said.;PeoplesMonday, ShukriAliSaid;0;0;0;0
5262;13.11.18 05:10;McResistor;1,06E+18;NA;This is where Black Lives Matter meets Blue Lives Matter, there are dirthank you scumbags cops out there and a whole lot more;BlackLivesMatter, BlueLivesMatter;1;2;0;ECO CHA
8769;10.11.18 20:52;RHoneykins;1,06E+18;NA;As if I was n't already obsessed with++ everything she does! This is got< d:>;NA;0;0;0;0
7252;12.11.18 08:46;coj4444;1,06E+18;NA;cos take on the so called black communithank you and their glorification and worship of criminalithank you and the so called ho;NA;1;3;1;RAC
9059;10.11.18 15:55;Ms_LMN66;1,06E+18;jimmykimmel;Perhaps like many others, I gave this a chance. But the more he opens his disgusting mouth, t;NA;1;3;0;CHA
8668;10.11.18 22:44;BBopandFriends;1,06E+18;NA;because of the lack of African-American characters in the Gaming Industry, the main characters in my children and a;NA;0;0;0;0
6665;12.11.18 15:59;chroniccityzen;1,06E+18;chroniccityzen;My depression wo n't be healed with mantra and prayer. mess mean ceding control without endgame or return to` power;depression;0;0;0;0
8695;10.11.18 22:18;lolokest;1,06E+18;diana_hester;You are gross. Some day you will be that poor dear. There for the grace of god go you-hopefully RBG BULLY meanie;RBG, BULLY, meanie;1;2;0;CHA
8407;11.11.18 05:28;dolphinboy33;1,06E+18;CorinnaCorinna5;NA;NA;0;0;0;0
4336;13.11.18 16:21;anonymiss8;1,06E+18;NA;is the first Black woman nominated by a major parthian you for a stateside office in New York. We celebrate you;NA;0;0;0;0
8262;11.11.18 09:50;msthurman0561;1,06E+18;SaysHummingbird;Robert Reich: Trump is 30 Biggest Broken Promises mama Resist;MAGA, Resist;0;0;0;0
4807;13.11.18 12:43;atexasparker;1,06E+18;NA;I have no words. Wait, I do: I am sick and tired of hearing about Black men being killed by police.;NA;0;0;0;0
9030;10.11.18 16:17;HarassNoMore;1,06E+18;NA;Bullies- when you picture on someone you think is smaller than you, or weaker than you, think again.ask yourself, i;NA;0;0;0;0
6652;12.11.18 16:05;CDSLeeds;1,06E+18;NA;"Its oddsocksday 4 antibullyingweek& amp; casters are joining in. Bit of fun but serious message. We want to celebrate";oddsocksday, antibullyingweek;0;0;0;0
6499;12.11.18 17:18;tedxlondon;1,06E+18;NA;There is absolutely no tolerance towards bullying in the TE< DX> London tribe. Our Code of Conduct reflects our spirit;bullying, TEDXLondon;0;0;0;0
5026;13.11.18 08:50;MJASpeakers;1,06E+18;NA;` Hold Your Purpose d' with lefthand you Williams- the first left-handed showman in Harlem globetrotters history- is ideal f;NA;0;0;0;0
4930;13.11.18 10:35;hanishans;1,06E+18;NA;Review film The Hate U Give The hate Give Black Lives Matter amanda steinberg Premiere With budget thehateugive My;TheHateUGive, BlackLivesMatter, AmandlaStenberg, PremiereWithBudiey, thehateugiveMy;0;0;0;0
7922;11.11.18 18:20;WhirlyBird053;1,06E+18;GoodOldBoysUSA;Black Lives Matter Need to teach children respect discipline bring steps<:/> /t.co/G7 Tjl9FO;BlackLivesMatter;0;0;0;0
8977;10.11.18 16:55;RichardCaruso22;1,06E+18;NA;"Ok, now hes gone too far!! A black female journalist was forcibly removed from Air Force One, Kicking& amp; screaming!";NA;0;0;0;0
8135;11.11.18 13:57;PeterPendlebur2;1,06E+18;richy_mcnally;Regardless of how comfortable I feel, I will indeed criticise the evil, th century;NA;0;0;0;0
5211;13.11.18 05:53;sophiebaileysb;1,06E+18;NA;Black. Lives. Matter. Black Lives Matter;BlackLivesMatter;0;0;0;0
8105;11.11.18 14:42;RobinLynn522;1,06E+18;ngvillarreal;That is ridiculous. Post someone doing there civil service job;NA;0;0;0;0
4858;13.11.18 12:00;MilkEducation;1,06E+18;NA;Say NO to Bullying! to help spread awareness for Anti Bullying Week antibullying bullying;AntiBullyingWeek, antibullying, bullying;0;0;0;0
7681;11.11.18 22:42;DrFaniel;1,06E+18;NA;She said what she said. Hold her accountable. Black Lives Matter;BlackLivesMatter;0;0;0;0
8651;10.11.18 23:06;ourprogressive;1,06E+18;NA;fear is the influencer for the cult Trump Train, they do not seek knowledge nor Facts Matter. These racists mu;fear, Cult, TrumpTrain, knowledge, FactsMatter;1;3;0;POL
7652;11.11.18 23:30;IAmHollowpainyo;1,06E+18;votevets;Vets For map I kneel with Kaepernick to protest the murdering of innocent black people by t;VetsForKap;0;0;0;0
8814;10.11.18 20:00;LWandLiz;1,06E+18;NA;Y'know, we who Resist Trump need to reexamine we support. No one in USA politics can claim to be 100;Resist;0;0;0;0
7448;12.11.18 03:55;Seniorlowincome;1,06E+18;NA;Shame on you Your Tweet has gone WAY OVER the line!!! There are MANY people fighting for their;NA;1;2;0;POL CHA
5300;13.11.18 04:44;jxf74;1,06E+18;CamEdwards;He was a hero, but Dana and forgot to clarify- when they say a good guy with a gun, th;NA;0;0;0;0
5696;13.11.18 00:06;SophiaLamar1;1,06E+18;BreeNewsome;How many Cops die under the assumption that White is Right? How many Black People die at the hands of;NA;0;0;0;0
6240;12.11.18 19:16;AbsolutLIBRA;1,06E+18;NA;jewel Roberson was doing his job p. and saving lives p.. when police show up to the bar that he helped save p. and M;JemelRoberson, police;0;0;0;0
8576;11.11.18 00:42;Therealremyredd;1,06E+18;shaunking;BREAKING NEWS. Dont give up!! i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- i- therealremyredd;therealremyredd;0;0;0;0
7972;11.11.18 17:30;BeauJaxe;1,06E+18;NA;You do n't have to like to know that a lot of people have been outright lying to you about him. Ask;NA;0;0;0;0
5458;13.11.18 02:31;angrysnowflake1;1,06E+18;NA;CAN WE PLEASE MAKE SOME MORE NOISE ABOUT THIS?!? Black Lives Matter;BlackLivesMatter;0;0;0;0
5843;12.11.18 22:34;NoBullyBulldog;1,06E+18;NA;parents and teachers have you checked out our interest board, full of tips and tricks! Do you wonder how to talk;parents, teachers;0;0;0;0
6006;12.11.18 21:15;martymankins;1,06E+18;NA;And people still question the Black Lives Matter movement. This was a good guy with a gun who was killed. Horrific l;BlackLivesMatter;0;0;0;0
6745;12.11.18 15:06;TawniVixen;1,06E+18;NA;This woman is Mentally ill Black Twitter Black Lives Matter;BlackTwitter, BlackLivesMatter;0;0;0;0
7441;12.11.18 04:00;NAF_CHANGE;1,06E+18;NA;So tonight yet again another person and Im not going to mention whom has me feeling like I cant trust anyone. Thi;NA;0;0;0;0
6797;12.11.18 14:23;LightHouseDXB;1,06E+18;NA;daniel Salazar, m..( Spain), Clinical Psychologist gave a talk to students at GEMS International School(;students;0;0;0;0
4883;13.11.18 11:35;MJASpeakers;1,06E+18;NA;Harold` lefthand you d' Williams i- the first left-handed Harlem globetrotters i- shines with kids in NC! Watch via.;kids;0;0;0;0
5325;13.11.18 04:24;Denim0nDenim;1,06E+18;NA;So probablylematic and tragic. Shoot first ask questions later is murder. RIP jewel Roberson. Black Lives Matter;BlackLivesMatter;0;0;0;0
4530;13.11.18 15:10;ANIW_sm;1,06E+18;NA;A thoughtful article on spotting the potential bully in your workplace aka white collar psychopaths.;NA;0;0;0;0
7438;12.11.18 04:08;Letsgosocial;1,06E+18;NA;Have you or your child ever been a victim of name calling? Bully name-calling thelegendofchrismoose;Bully, namecalling, thelegendofchrismoose;0;0;0;0
6188;12.11.18 19:46;GriffKohout;1,06E+18;NA;"TERRIBLE!!! a true peaceofficer killed by government` peace officer d' who swore to` protect& amp; serve d' p. damn sh";peaceofficer;0;0;0;0
8601;11.11.18 00:08;MelaninBeauty86;1,06E+18;NA;report from using repostregramapp- Success is the best revenge ___________________________;NA;0;0;0;0
5958;12.11.18 21:39;LaurenSchacher;1,06E+18;NA;Apparently( but we knew) when they said to` arm the good guys d', they meant only the white ones. jewel Roberson was;JemelRoberson;0;0;0;0
6262;12.11.18 19:07;babetician;1,06E+18;NA;A Black Securithank you Guard Was Killed By Police As He Tried To Stop A Shooting Black Lives Matter Kaepernick;BlackLivesMatter, Kaepernick;0;0;0;0
6639;12.11.18 16:11;SpeakTruth911;1,06E+18;ESOP_STL;RIP jewel p. I never knew you, but you will not be forgotten p. may your family find peace p. Black Lives Matter;RIP, BlackLivesMatter;0;0;0;0
5249;13.11.18 05:18;mpp_gtto;1,06E+18;NA;But now we see you MSM. We see your propaganda. Black Lives Matter;BlackLivesMatter;0;0;0;0
5491;13.11.18 02:10;LunaVeg87;1,06E+18;NA;Should Childhood Trauma Be Treated As A Public Health Crisis? YES. publichealth bullying;publichealth, bullying;0;0;0;0
9100;10.11.18 15:15;JentheHumanist;1,06E+18;NA;If you or your child is coping with a chronic bullying situation and you are looking for a comprehensive program th;NA;0;0;0;0
8119;11.11.18 14:14;AnteMemoriam;1,06E+18;NA;"Non-Muslims are considered filthy& amp; unclean, which is why Muslims are not allowed to share drinking vessels, water";NA;0;0;0;0
7400;12.11.18 05:07;LeratoTsotetsii;1,06E+18;NA;13 Crazy Things White People Think About Black Natural Hair At Work And School- Black Twitter;BlackTwitter;0;0;0;0
7476;12.11.18 03:19;ravenishot;1,06E+18;NA;part. women. blackwomen. blackgirlmagic. blacklivesmatter. blackmore. singlelife. single. tallgirllsrock.;part, women, blackwomen, blackgirlmagic, blacklivesmatter, blacklove, singlelife, single, tallgirllsrock;0;0;0;0
6916;12.11.18 13:08;MaryLangseth;1,06E+18;NA;Who the hell jokes about lynching? This is outrageous and she has no place in the Senate. Black Lives Matter;BlackLivesMatter;0;0;0;0
5603;13.11.18 01:03;KidCasteel;1,06E+18;NA;Still wondering why it needs to be said that Black Lives Matter When we whites wallow in our privilege America suffer;BlackLivesMatter;0;0;0;0
4388;13.11.18 16:07;DeaRiley;1,06E+18;NA;A MSM Media CNN Fake News company sues the pots because Jim Acbebecauseta is a Bully narcissism- how about next time;MSM, Media, CNNFakeNews, POTUS, JimAccosta, Bully;1;2;0;CHA
5482;13.11.18 02:18;ChristopherTodd;1,06E+18;NA;I have n't checked to see black Lives matters talking about this.;BlackLivesMatter;0;0;0;0
6322;12.11.18 18:38;FilmReefa;1,06E+18;FilmReefa;Getting ready to launch our campaign in one week! Help make reef is story a realithank you.;NA;0;0;0;0
